,names,values
26709,Damon Bingham,0.0
26710,Aaron Yanes,0.0
26711,Salaam Remi,0.0
26863,José Pinheiro,0.0
26860,Larry Heath,0.0
26859,Colo Tavernier,0.0
26858,Sandra Reaves-Phillips,0.0
26857,Gabrielle Haker,0.0
26856,Dexter Gordon,0.0
26854,Julia Sweeney,0.0
11267,William Heine,0.0
11272,John Kingswell,0.0
26844,Sarah Bannier,0.0
26843,Peter Vermeersch,0.0
26842,Annie M.G. Schmidt,0.0
26841,Theo Maassen,0.0
26840,Tamara Bos,0.0
11276,Silas Weir Mitchell,0.0
26837,Vincent Bal,0.0
26862,Gábor Pogány,0.0
26864,Nino DiFonzo,0.0
26713,Trevor Berbick,0.0
26870,Denise de Casabianca,0.0
26911,Gustavo Muñoz,0.0
26898,Edward J. Pei,0.0
11247,Jo Champa,0.0
11258,Frederick Coffin,0.0
26883,Shani Wallis,0.0
26882,Joseph Stein,0.0
26881,Molly Picon,0.0
26880,Mark Lester,0.0
26879,Leonard Frey,0.0
26878,Norma Crane,0.0
26877,Jerry Bock,0.0
26876,Sholom Aleichem,0.0
26875,Jack A. Marta,0.0
26872,Jacques Renard,0.0
26871,Jean-Noël Picq,0.0
11288,M. Sussman,0.0
26820,Willie Williams,0.0
26818,Axel Milberg,0.0
11289,Bill Todman Jr.,0.0
26765,Jimmy Buffett,0.0
26764,Emily Elzer,0.0
26763,Ryan Carnes,0.0
26762,Joel Silverman,0.0
26761,Juan Feldman,0.0
26759,Laura Bell Bundy,0.0
26758,Michael Alberts,0.0
26753,Peter Lawrence,0.0
11318,Arthur Chang,0.0
26732,Joe Jarvis,0.0
26724,James Lopez,0.0
26723,Ajiona Alexus,0.0
26722,Jaime Primak Sullivan,0.0
26721,Richard Cabral,0.0
26716,Sheila Hanahan,0.0
26769,Wil Shriner,0.0
11306,Thomas J. Wright,0.0
11301,Frank Beascoechea,0.0
26802,Pauline Gaillard,0.0
11290,Basil Wallace,0.0
26814,Giovanni Bergamini,0.0
26807,Molly Sims,0.0
26805,César Desseix,0.0
26804,Gabriel Elkaïm,0.0
26803,Gaëlle Usandivaras,0.0
26801,Christian Tison,0.0
26794,Cécile Amillat,0.0
26800,Dominique Reymond,0.0
26799,Marie Matheron,0.0
26798,Sébastien Lifshitz,0.0
26797,Jean-Christophe Colson,0.0
26796,Sébastien Buchmann,0.0
26795,Stéphane Bouquet,0.0
25834,Todd Strasser,0.0
25833,Mark Metcalf,0.0
25832,Greg Kendall,0.0
24573,Corey Richardson,0.0
24571,Nate Kolbeck,0.0
24570,Gunner Wright,0.0
24569,Angels & Airwaves,0.0
24568,Nancy Stelle,0.0
24567,Dan Figur,0.0
24566,Asif Basra,0.0
24563,John Jeffcoat,0.0
24562,Ayesha Dharker,0.0
24529,Tyra Banks,0.0
24521,Alan Trever,0.0
24520,Carl W. Lucas,0.0
24519,Fiona Gubelmann,0.0
24518,Travis Oates,0.0
24517,Jayson Crothers,0.0
24516,Mike Verta,0.0
24572,Bradley Horne,0.0
24574,Vertel Scott,0.0
24513,Francine McDougall,0.0
24585,Patricia Cardoso,0.0
24631,Ishai Adar,0.0
24630,Ron Leshem,0.0
24629,David Silber,0.0
24628,Alon Aboutboul,0.0
24627,Ofer Inov,0.0
24623,Steve Cohen,0.0
12683,Wallace C. Bennett,0.0
12684,Eric Christmas,0.0
12687,Michael Janover,0.0
12693,Brian Taggert,0.0
24602,Todd Busch,0.0
24592,Josefina Lopez,0.0
24590,Ingrid Oliu,0.0
24589,Jason A. Micallef,0.0
24587,George LaVoo,0.0
24514,Mandy Nelson,0.0
24512,Brian Austin Green,0.0
24389,Petra Barchi,0.0
24430,Kyle Mann,0.0
24428,Christopher Dodd,0.0
24427,James Liston,0.0
24426,Adrian G. Griffiths,0.0
24423,Joe Haldeman,0.0
24418,Rachel Klein,0.0
24417,Karine Martin,0.0
24415,Anne Day-Jones,0.0
12832,Lucy Barreto,0.0
12833,Luiz Carlos Barreto,0.0
12840,Fernando Gabeira,0.0
12841,Luiz Fernando Guimarães,0.0
12846,Tomoko Kida,0.0
12847,Arthur Rankin Jr.,0.0
12848,Kelley Sane,0.0
12849,Leopoldo Serran,0.0
24429,Michael Greenspan,0.0
24460,Burnie Burns,0.0
24511,Kayla Servi,0.0
24461,Matt Hullum,0.0
24509,Stephanie Beatriz,0.0
24508,Michelle Wildgen,0.0
24504,Scott G. Stone,0.0
24503,Chad Hamilton,0.0
24502,Sam Esmail,0.0
24499,Kelly Wagner,0.0
24483,Tom McArdle,0.0
12791,Jiang Rong,0.0
24468,Jeff Williams,0.0
24467,Michael Jones,0.0
24466,Doreen Copeland,0.0
24465,Chris Demarais,0.0
24464,Josh Flanagan,0.0
24463,Gavin Free,0.0
24462,Colton Dunn,0.0
24632,Guy Apriat,0.0
24633,Adi Adouan,0.0
24634,Ya'akov Ahimeir,0.0
24777,Christine Lakin,0.0
24775,Flip Kowlier,0.0
24774,Arno,0.0
12540,Matt Weaver,0.0
12542,Eddie Little,0.0
24768,Nic Hofmeyr,0.0
24767,David Helfand,0.0
24766,Alan Ari Lazar,0.0
12543,Tiffany Masters,0.0
12544,Skander Halim,0.0
24758,Charles Holloway,0.0
24756,Jay Levey,0.0
24755,John W. Hyde,0.0
12546,Lane Shadgett,0.0
24751,Jake Staley,0.0
24750,Eric Fischer,0.0
12539,Joseph Wambaugh,0.0
24778,Heidi Ferrer,0.0
24635,Brian Capener,0.0
24779,Victoria Nevinny,0.0
12515,Eumir Deodato,0.0
24806,Harry Cody,0.0
24805,Matthew Frost,0.0
24804,Milton Velasquez,0.0
24803,Jonathan Velasquez,0.0
24802,Francisco Pedrasa,0.0
24801,Usvaldo Panameno,0.0
24790,Britney Spears,0.0
12527,Scott Mednick,0.0
24788,Nicholas Josef von Sternberg,0.0
12528,Maria Norman,0.0
24786,Carey James,0.0
24784,Anthony C. Ferrante,0.0
24783,Neal Ramer,0.0
24780,Tom Putnam,0.0
24749,Chris Romano,0.0
12547,Carl Levin,0.0
24747,Lev L. Spiro,0.0
12548,Jeff Bozz,0.0
24669,William Giraldi,0.0
24664,Eva Maria Daniels,0.0
24659,Ross Duffer,0.0
24658,Matt Duffer,0.0
24656,Steven Elliot,0.0
24652,Christian Behm,0.0
24651,Jürg V. Walther,0.0
24650,Stephen Hibbert,0.0
24649,Jim Emerson,0.0
24648,Adam Bernstein,0.0
24642,Todd Luoto,0.0
24641,Laura Harkcom,0.0
24638,Christopher Leone,0.0
24637,Irene Bedard,0.0
24636,Evan Adams,0.0
24673,Jane Tattersall,0.0
12655,Si Litvinoff,0.0
24677,Aysen Aydemir,0.0
12576,Marcus Gautesen,0.0
12554,Clyde Bruckman,0.0
12558,Jonas Elmer,0.0
12560,Jean C. Havez,0.0
12561,Roi Cooper Megrue,0.0
12562,Joseph A. Mitchell,0.0
12567,Ken Rance,0.0
24707,Kim Seol,0.0
12648,Donald G. Payne,0.0
24704,Ugur Ozyilmazel,0.0
24703,Kyung-jin Lee,0.0
24701,Serif Erol,0.0
12610,Leonid Alexeenko,0.0
24688,Dervis Zaim,0.0
24685,Ahmet Ugurlu,0.0
12850,Fernanda Torres,0.0
24388,John Foster,0.0
25825,Jack Olsen,0.0
24181,Oleg Stepchenko,0.0
12945,Marietta von Hausswolff von Baumgarten,0.0
24175,Andrew Tiernan,0.0
24174,Andrey Smolyakov,0.0
12947,Mikael Marcimain,0.0
12948,Jan Marnell,0.0
24170,Simon Kunz,0.0
24168,Aleksandr Karpov,0.0
12951,Kathrine Windfeld,0.0
24166,Daniel Figuero,0.0
12952,Mimmi Spång,0.0
12953,Philippe Boix-Vives,0.0
12954,Mattias Bärjed,0.0
12958,Michael Clancy,0.0
24138,Jim Martin,0.0
24137,Grant Ibrahim,0.0
24178,Russell Currie,0.0
24182,Agniya Ditkovskite,0.0
24135,Steven M. Greer,0.0
24184,Alexander Kulikov,0.0
24239,Phyllis Applegate,0.0
12920,Nick Palmisciano,0.0
12921,Peter Armstrong,0.0
12923,Kenny Price,0.0
12924,Mat Best,0.0
12925,Billy Jay,0.0
12930,Marie Burke,0.0
24210,Roger Bellon,0.0
24209,Jennifer Bassey,0.0
12938,Margaret Lacey,0.0
24193,Sam Tromans,0.0
12941,Mark McShane,0.0
24188,Danny King,0.0
24186,Tim Cole,0.0
12943,Derek York,0.0
24136,Stephen Peek,0.0
24134,Michael Mazzola,0.0
12852,Jimmy Webb,0.0
24063,Rachel Olschan,0.0
24061,Paul Guyot,0.0
13025,Kip Koenig,0.0
24059,Giacomo Scarpelli,0.0
13030,Cindy Crawford,0.0
24057,Anna Pavignano,0.0
24056,Maria Grazia Cucinotta,0.0
13032,Reb Braddock,0.0
13034,Angela Jones,0.0
13035,John Maass,0.0
13036,Andrew Sipes,0.0
13038,William Aldridge,0.0
24044,Medi Sadoun,0.0
24043,Ary Abittan,0.0
24042,Romain Rojtman,0.0
13041,Ingemar Ejve,0.0
24062,Marc Roskin,0.0
13021,Denise Dowse,0.0
24133,Edgar D. Mitchell,0.0
13019,Jason Bloom,0.0
24132,Christopher Crescitelli,0.0
12964,Jonah Raskin,0.0
12969,Willie Aames,0.0
12972,Robert Mandan,0.0
12973,Robert J. Rosenthal,0.0
12974,Bruce Rubin,0.0
12975,Felice Schachter,0.0
12978,Scott Bairstow,0.0
12979,Mark Stouffer,0.0
12980,David Michael Wieger,0.0
12983,Don Devlin,0.0
12985,Paul Quandt,0.0
12988,Stephen Vincent Benet,0.0
12989,Nancy Bernstein,0.0
13000,Archibald Macleish,0.0
12918,Jeremy Snead,0.0
12917,Kevin Alexander Heard,0.0
24242,Jon Steingart,0.0
24354,Prince,0.0
24351,Gianni Santuccio,0.0
24350,Elio Petri,0.0
24349,Orazio Orlando,0.0
24348,Marina Cicogna,0.0
12866,Chris Faber,0.0
24341,Kristy Tully,0.0
24337,Tim Calandrello,0.0
24336,Taylor Hawkins,0.0
24335,Harris Done,0.0
24334,James Moll,0.0
24326,Dráuzio Varella,0.0
24325,Rodolfo Sánchez,0.0
24323,Victor Navas,0.0
24322,José Louzeiro,0.0
12877,Dan Baron,0.0
24352,Daniele Senatore,0.0
24355,Robert Cavallo,0.0
24243,Adrian Younge,0.0
24356,Morris Day,0.0
24381,Doc Pedrolie,0.0
24380,Jonathan Lim,0.0
24377,Kenneth Burke,0.0
24376,Jeff Marsh,0.0
24373,Liang Fang Hsia-Wu,0.0
24372,Ta Chiang Wu,0.0
24371,Yeh-Hsing Chou,0.0
24370,King Hu,0.0
24366,Blair Cobbs,0.0
24365,The Elements,0.0
24363,Scott Aronson,0.0
24362,Inny Clemons,0.0
24360,Joseph Ruffalo,0.0
24359,Apollonia Kotero,0.0
24357,Steven Fargnoli,0.0
24320,Jorge Durán,0.0
24319,Fernando Bonassi,0.0
24315,Amedeo Tommasi,0.0
24313,Antonio Avati,0.0
24269,David F. Shamoon,0.0
24268,Robert Marshall,0.0
24267,Marc-Daniel Dichant,0.0
24266,Leander Carell,0.0
24265,Paul Hengge,0.0
24264,Artur Brauner,0.0
12909,Cliff Bleszinski,0.0
12910,Al Alcorn,0.0
24257,Fenton Hamilton,0.0
24254,Arkie Whiteley,0.0
24252,Peter Brennan,0.0
24251,Gregory Harrison,0.0
24250,William Wales,0.0
24249,Stephen F. Kesten,0.0
24244,Jenny Wiener Steingart,0.0
24274,Colleen Camp,0.0
24275,Jeffrey Ellis,0.0
24279,Dwier Brown,0.0
24294,Ilona Sekacz,0.0
12881,Walter Doty,0.0
12884,Christian Escario,0.0
12890,Bryan Callen,0.0
24298,Elizabeth Ingold,0.0
24297,Hans de Wolf,0.0
24296,Veerle van Overloop,0.0
12895,Jack E. Freedman,0.0
24280,Barry Newman,0.0
24291,Marleen Gorris,0.0
24290,Els Dottermans,0.0
12897,William P. Kennedy,0.0
24285,Gerard Cornelisse,0.0
12901,Ross Patterson,0.0
24281,Jenny Seagrove,0.0
24808,Brian Bosworth,0.0
24811,Steven P. Saeta,0.0
24812,Philip Schulz-Deyle,0.0
25433,Peter Luisi,0.0
12084,Vincent Ravalec,0.0
25428,Fredi M. Murer,0.0
25425,Daniele Maggioni,0.0
25424,Doriana Leondeff,0.0
25421,Julika Jenkins,0.0
25419,Christian Davi,0.0
25418,Antonio Catania,0.0
12094,Kathie Sileno,0.0
12096,Hervé Sogne,0.0
12097,Keith W. Strandberg,0.0
12098,Philip Tan,0.0
25382,Chris Skinner,0.0
25381,Josie Maran,0.0
25380,Lawrence Elmer Fuhrmann Jr.,0.0
25379,Marcus Thomas,0.0
25431,Silvio Soldini,0.0
25434,Christof Neracher,0.0
25376,Jean-Baptiste Maunier,0.0
25435,Lukas B. Suter,0.0
25518,Mark Shearer,0.0
12041,J.W. Fails,0.0
25505,Jyoti Swaroop,0.0
25504,Mehmood,0.0
25503,Kishore Kumar,0.0
25502,Rajendra Krishan,0.0
25501,K.H. Kapadia,0.0
25500,Saira Banu,0.0
12050,David Golia,0.0
12053,Kristina Hamilton-Grobler,0.0
12056,Justin Kanew,0.0
25474,Kelly Reno,0.0
12071,Rob Meltzer,0.0
12080,Karl Preusser,0.0
25436,Teo Gheorghiu,0.0
25377,Clare Kramer,0.0
25375,René Wheeler,0.0
24813,Susan May Pratt,0.0
12186,Troy Allen,0.0
25226,Alain Betrancourt,0.0
25224,Bjørnar Johnsen,0.0
25223,Herman Christoffersen,0.0
25221,Stig Svendsen,0.0
25218,Athol Fugard,0.0
25217,Peter Fudakowski,0.0
25216,Daniel Sadek,0.0
25215,Andrew Raiher,0.0
25214,Ian Honeyman,0.0
25213,Robert Foreman,0.0
25212,Nadia Bjorlin,0.0
25211,Jaikishan Dayabhai Panchal,0.0
25210,Shankarsingh Raghuwanshi,0.0
25209,Radhu Karmakar,0.0
25208,Khwaja Ahmad Abbas,0.0
25230,Richard Milward,0.0
25310,Pierpaolo Tiano,0.0
25374,Noël-Noël,0.0
25313,Tim Harms,0.0
25373,Philippe Lopes-Curval,0.0
25372,Georges Chaperot,0.0
12109,Rob Huebel,0.0
12111,Frédéric Taddeï,0.0
12112,Valerie Tian,0.0
12115,Frédéric Benudis,0.0
12117,Megan Boone,0.0
12118,Laurent Fellous,0.0
12127,Rock Chen,0.0
12131,Jeff Kauffmann,0.0
25327,Louis Irving,0.0
12135,Frank Harris,0.0
25321,Lindsay Lanzillotta,0.0
25320,Alex McAulay,0.0
25315,Max Winkler,0.0
25520,Sandy Collora,0.0
25521,Edward A. Gutentag,0.0
25522,Daren Hicks,0.0
11884,Michael Kanev,0.0
25741,Courtney Potts,0.0
25740,Tatsuo Nogami,0.0
25739,Koreyoshi Kurahara,0.0
25738,Toshirô Ishidô,0.0
25737,Sam Hoffman,0.0
25736,Jamie Gordon,0.0
25735,David DiGilio,0.0
25734,Raymond L. Brown Jr.,0.0
25733,Susan Boyd,0.0
11891,John Sanford,0.0
25728,Jenny Gulley,0.0
11892,Teza Lawrence,0.0
25723,Francesca Gregorini,0.0
11893,Michael Souther,0.0
25721,Andy Goddard,0.0
11888,Andrea Mann,0.0
25753,Greg Poppleton,0.0
25523,Christopher Hoag,0.0
25754,Jenni Baird,0.0
25824,Tommy Oliver,0.0
25821,Michael Lynne,0.0
25819,Tegan West,0.0
25815,Bruce Hunt,0.0
25811,Regina Torné,0.0
25810,Mario Iván Martínez,0.0
25809,Lumi Cavazos,0.0
25781,Bert V. Royal,0.0
25775,Brad Segal,0.0
25774,Stephen Langford,0.0
11848,Cari-Esta Albert,0.0
11858,Justina Machado,0.0
11861,David Obst,0.0
25761,Erik Linthorst,0.0
25755,John Stalberg Jr.,0.0
25718,Matthew R. Brady,0.0
11897,Michael LaBash,0.0
25709,Adam Prince,0.0
25707,Ignacio Núñez,0.0
25649,Tina French,0.0
25648,David Bourla,0.0
25645,Luis Alfaro,0.0
25635,Zane,0.0
25634,Tyson Beckford,0.0
11959,Ronald Everett Capps,0.0
25616,Kate Snell,0.0
25615,Charles Edwards,0.0
25614,Cas Anvar,0.0
11988,Angela Featherstone,0.0
11996,John Markoff,0.0
11997,Tsutomu Shimomura,0.0
12024,Valérie Bodson,0.0
25525,Nick Damon,0.0
25524,Simon Tams,0.0
25650,Angel Gracia,0.0
25655,Colin Ford,0.0
25656,Abdi Nazemian,0.0
25685,Bobby Campbell,0.0
25706,Ignacio G. Sancha,0.0
25703,Johnny Silver,0.0
25702,Tyler Shields,0.0
11923,Shainee Gabel,0.0
25695,Alejandro Seri,0.0
25686,BloodPop,0.0
25684,Chris Moukarbel,0.0
25657,Micah Schraft,0.0
25682,Tessa Treadway,0.0
25681,Tony Bennett,0.0
25667,Steven Rasch,0.0
25662,Joe Fogel,0.0
25661,Dayo Okeniyi,0.0
25659,Cole Payne,0.0
25207,Raj Kapoor,0.0
12265,Dino Athanassiou,0.0
25203,Atakhan,0.0
24971,Jason Cooper,0.0
24962,Savannah Kennick,0.0
24961,Kate Rachesky,0.0
24960,Adam Egypt Mortimer,0.0
24959,Madeleine Coghlan,0.0
24957,Anthony Scott Burns,0.0
24955,Rick Peters,0.0
24944,Carlito Olivero,0.0
24942,Gary Schmoeller,0.0
24941,John Penney,0.0
24930,Mordecai Richler,0.0
24929,Richard J. Lewis,0.0
24926,Jean-Nicolas Verreault,0.0
24924,Stephanie Morgenstern,0.0
24923,Pierre Lebeau,0.0
24922,Pierre Desrochers,0.0
24968,Chris Gibbin,0.0
24974,John L. Demps Jr.,0.0
12375,Douglas Soesbe,0.0
24975,Godfrey,0.0
25010,Larry Furlong,0.0
25009,M. Ward,0.0
25008,Lori Christopher,0.0
25007,Lucy Barzun Donnelly,0.0
12377,Patrick Stettner,0.0
25004,David Birdsell,0.0
25002,Melissa Neidich,0.0
25001,Patrick Kiely,0.0
25000,John Digweed,0.0
12400,Ryan Belenzon,0.0
12403,Monica Aguirre Diez Barroso,0.0
24979,Nnegest Likké,0.0
24978,Kendra C. Johnson,0.0
24977,Steven Imes,0.0
24976,Jimmy Jean-Louis,0.0
24921,Richard Comeau,0.0
24920,Laura Jordan,0.0
24910,Steve Tom,0.0
24885,Hjalmar Söderberg,0.0
24831,Noorin Gulamgaus,0.0
24830,Soma Chhaya,0.0
24829,Saara Chaudry,0.0
24828,Anthony Leo,0.0
12511,John Chase,0.0
24826,Anita Doron,0.0
24825,Laara Sadiq,0.0
24824,Andrew Rosen,0.0
24823,John Kim,0.0
24820,Mel B,0.0
24818,Richard Speight Jr.,0.0
24817,Niklaus Lange,0.0
24816,Adam Kreutner,0.0
24815,Hans Horn,0.0
24814,Ali Hillis,0.0
24832,Deborah Ellis,0.0
24840,Glen Berry,0.0
24841,Tameka Empson,0.0
24874,Michael Leendertse,0.0
24884,Jørgen Nielsen,0.0
24883,Jørgen Jersild,0.0
24882,Carl Theodor Dreyer,0.0
24881,Jeff Dixon,0.0
24880,Scott Windhauser,0.0
24875,Matthijs Bockting,0.0
12498,Cheng Kuo,0.0
24842,Linda Henry,0.0
12499,Khan Chan,0.0
24848,Joe McNally,0.0
24847,Dominik Scherrer,0.0
24845,Bill Shapter,0.0
24844,Scott Neal,0.0
24843,Hettie Macdonald,0.0
25015,Barney Reisz,0.0
25020,Antonio Ramírez de Loaysa,0.0
12267,Lowell D. Blank,0.0
25174,Ieroklis Michaelidis,0.0
25172,Tassos Boulmetis,0.0
25171,Georges Corraface,0.0
12282,Harold T.P. Hayes,0.0
12284,Robert Iler,0.0
12287,Heather McGowan,0.0
12288,John Omirah Miluwi,0.0
25139,Mikko Rautalahti,0.0
25138,Tuomas Holopainen,0.0
25137,Mark Roper,0.0
12300,Teresa Tucker-Davies,0.0
25129,Laura Toscano,0.0
25128,Michael Pergolani,0.0
25127,Peter Hooten,0.0
25126,Sergio Grieco,0.0
12304,Louis Sachar,0.0
25173,Renia Louizidou,0.0
25175,Dionyssis Samiotis,0.0
25022,Jack Bender,0.0
12278,Dian Fossey,0.0
25201,Timur Zhaksylykov,0.0
25200,Natalia Leite,0.0
25199,Mike C. Manning,0.0
25198,Sanzhar Sultan,0.0
25197,Leah McKendrick,0.0
25195,Aaron Kovalchik,0.0
25194,Akan Satayev,0.0
25192,Pasha Patriki,0.0
12268,Paul Bolger,0.0
25190,Peter Vack,0.0
12273,Jessica Daniel,0.0
25185,Tom Mison,0.0
25179,Lily Papadopoulos,0.0
25178,Tamer Karadagli,0.0
25177,Harry Antonopoulos,0.0
25124,Fred Williamson,0.0
12307,Angela Pell,0.0
12321,Patch Adams,0.0
12323,Terry Anderson,0.0
25079,Ian Goldberg,0.0
12342,Mike Farrell,0.0
12343,Collin Friesen,0.0
25064,Elijah Kelley,0.0
25063,Gary Rydstrom,0.0
25061,Shôtarô Ishinomori,0.0
25060,Shell Danielson,0.0
25059,David Winning,0.0
25042,Kara Wang,0.0
25041,Mark Gragnani,0.0
25040,Josh Harrison,0.0
25039,Keith Eisberg,0.0
12362,Maureen Mylander,0.0
25025,Kristian Bernier,0.0
25023,Robert Latham Brown,0.0
25081,John Geddes,0.0
25082,Jesse Thomas Cook,0.0
25083,Simon Lewis,0.0
25095,Sanford Hampton,0.0
12335,Assi Dayan,0.0
25100,Gable Carr,0.0
25099,Patrick Casey,0.0
25098,Josh Miller,0.0
25097,Scott Hillenbrand,0.0
25096,David Hillenbrand,0.0
25094,Patrick Cavanaugh,0.0
25084,Matt Wiele,0.0
25092,Philip D. Schwartz,0.0
25091,Nate Kreiswirth,0.0
25090,Jeff Graville,0.0
25089,Tom Linden,0.0
25086,Richard Naing,0.0
25085,Alexis Knapp,0.0
27227,Andee Ryder,0.0
27228,Bernard Arnault,0.0
27229,Detmar Blow,0.0
29388,Gabriele Crisanti,0.0
29386,Antonella Antinori,0.0
29384,David Edmonds,0.0
29383,Anthony Saidy,0.0
29382,Susan Polgar,0.0
29381,Bobby Fischer,0.0
29380,Matthew Justus,0.0
29379,Rory Kennedy,0.0
29377,Stanley F. Buchthal,0.0
29369,Jonathan Greenberg,0.0
29368,Joe Ansolabehere,0.0
29367,Ariel Winter,0.0
29366,AnnaLynne McCord,0.0
29365,Steve Ansell,0.0
29364,Hachiro Guryu,0.0
29362,Chûsei Sone,0.0
29387,Andrea Bianchi,0.0
29389,Elsio Mancuso,0.0
29360,Takeo Kimura,0.0
29390,Berto Pisano,0.0
29413,Vítezslav Nezval,0.0
29411,Petr Kopriva,0.0
29410,Jaromil Jires,0.0
29409,Jirí Becka,0.0
29408,Helena Anýzová,0.0
9583,Allison Jacobs,0.0
29406,Jewel Lee,0.0
29405,Sung Fai Choi,0.0
29404,Anya,0.0
29396,Ryuichi Yagi,0.0
29395,Keiichiro Moriya,0.0
9586,Mo Ogrodnik,0.0
29393,Fujio F. Fujiko,0.0
29392,Tony Oliver,0.0
9588,Jesse Spencer,0.0
29361,Kôji Nanbara,0.0
29359,Mitsutoshi Ishigami,0.0
9652,Albert Kihn,0.0
29312,Filip Vandewal,0.0
9635,Nick Villiers,0.0
9638,Suzanne Buirgy,0.0
9640,Pat Gilfillan,0.0
9643,Adam Rex,0.0
29291,Monika Rolfner,0.0
29290,Harald Hamrell,0.0
29289,Eva Callenbo,0.0
9644,Traci Lords,0.0
29287,Leif Andrée,0.0
9646,Itay Gross,0.0
29284,Kaniel Arocho,0.0
29283,Jorge Arocho,0.0
29282,Ray Aranha,0.0
29281,Virl Andrick,0.0
9647,Richard Bates Jr.,0.0
29311,Dan Angel,0.0
29313,Joseph Shirley,0.0
29358,Annu Mari,0.0
29314,Vincent Angell,0.0
29355,Masaya Shibusawa,0.0
29354,Yoshihiro Satô,0.0
9606,Alison Cross,0.0
9611,Damian Ganczewski,0.0
9625,Darrin Reed,0.0
9628,Sara Risher,0.0
29324,Márk Moldvai,0.0
29323,Gabor Ferenczy,0.0
29322,Péter Bárnai,0.0
29320,Gábor Szabó,0.0
29319,Árpád Sopsits,0.0
29318,Zsolt Anger,0.0
29317,Xavier Nemo,0.0
29316,Nirina Ralanto,0.0
29315,Julien Simonet,0.0
29414,Jirí Prýmek,0.0
29415,Jirí Musil,0.0
9582,Lisa Davidowitz,0.0
29517,Evi Marandi,0.0
29515,Delyana Maneva,0.0
29514,Alek Popov,0.0
29513,Konstantin Tsekov,0.0
29512,Ivan Doykov,0.0
29511,Dimitar Mitovski,0.0
29510,Rosemary Leach,0.0
29508,Yôko Chôsokabe,0.0
29507,Hiroshi Aramata,0.0
9540,David Lascelles,0.0
9542,Po-Chih Leong,0.0
9545,Rachel Meyrick,0.0
29501,Harutoshi Fukui,0.0
9550,Elaine Pope,0.0
9552,Miguel Sapochnik,0.0
9558,John Ward,0.0
29516,Ángel Aranda,0.0
9539,Paul Hoffman,0.0
9581,Julia Dahl,0.0
9537,Orlando Gough,0.0
29573,Paul Motian,0.0
9504,Frances Mayes,0.0
29567,Egan Reich,0.0
29566,Michael Mohan,0.0
29565,Jessica Tuchinsky,0.0
9507,Robert Fyvolent,0.0
29563,Jeffrey Brown,0.0
9508,Mark Brinker,0.0
29561,Jørgen Leth,0.0
29560,Jacqueline Arenal,0.0
9518,Bruce Cook,0.0
29542,Rossana Arau,0.0
29530,Uri Bar-Joseph,0.0
29529,Simon Istolainen,0.0
29528,Zafrir Kochanovsky,0.0
29488,Robin Scholes,0.0
29487,Murray Grindlay,0.0
29486,Alan Duff,0.0
29485,Riwia Brown,0.0
29451,Lee Harry,0.0
29450,Joseph H. Earle,0.0
29449,Eric Freeman,0.0
29448,Lawrence Appelbaum,0.0
29447,M.G. Radhakrishnan,0.0
29446,Venu Goopaalan,0.0
29445,Appachan,0.0
29439,N. Venkatesan,0.0
29438,Zakir Hussain,0.0
29437,Goutam Ghose,0.0
29436,Dulal Dey,0.0
29435,Aparna Sen,0.0
29428,Jean-Claude Vannier,0.0
29427,Xavier Matthieu,0.0
29426,Kader Aoun,0.0
29452,Elizabeth Kaitan,0.0
29453,Jean Miller,0.0
29454,James Newman,0.0
29476,Jordi Sánchez,0.0
29484,Julian Arahanga,0.0
29483,Patrick Million,0.0
29482,Alfredo Ripstein hijo,0.0
29481,Eça de Queirós,0.0
29480,Carlos Carrera,0.0
29479,Daniel Birman Ripstein,0.0
29472,Amr Samir Atef,0.0
29455,Dennis Patterson,0.0
29471,Ayman Abul-Makarem,0.0
29470,Amin El Masri,0.0
29469,Omar Khairat,0.0
29468,Sharif Arafah,0.0
9561,Garrett Lerner,0.0
9562,Nick Burnell,0.0
9649,Dylan Hale Lewis,0.0
9653,John Knoll,0.0
9937,George R. Mays,0.0
28976,Mohamed Khashoggi,0.0
28973,José Antonio Sáinz de Vicuña,0.0
28972,David Serrano,0.0
28970,Tomás Cimadevilla,0.0
9846,Rod Hamilton,0.0
28961,Josh Fadem,0.0
9862,S.R. Bindler,0.0
28936,Luc-Olivier Veuve,0.0
28934,Roland Giraud,0.0
28932,Danièle Delorme,0.0
28931,Ruben Alves,0.0
28930,Noam Almaz,0.0
28929,Vajid Allah Fariborzi,0.0
28928,Elham Saboktakin,0.0
28927,Nargess Mamizadeh,0.0
28926,Mojgan Faramarzi,0.0
9845,BJ Davis,0.0
9841,John Asher,0.0
28923,Maryiam Palvin Almani,0.0
28980,Mehmet Altioklar,0.0
29045,Jesper Klevenås,0.0
29043,Lisa Alwert,0.0
29042,Joana Mariani,0.0
29041,Marcelo Doria,0.0
29040,Lourenço Mutarelli,0.0
29039,Marçal Aquino,0.0
29038,Susana Alves,0.0
29028,Jonathan Herman,0.0
29025,Corey Hawkins,0.0
29024,S. Leigh Savidge,0.0
29023,Neil Brown Jr.,0.0
9822,Itzhak Perlman,0.0
9839,Victor Webster,0.0
28982,Emine Altioklar,0.0
28981,Tolga Cebi,0.0
28924,Bahram Badakshani,0.0
9880,Mark Gustawes,0.0
29270,Jacob Meszaros,0.0
28868,Markus Majowski,0.0
28866,Bernd Eilert,0.0
28865,Boris Aljinovic,0.0
